# thermodynamic weights of orbital multiplets (columns)
# for each NRG iteration (rows)
# iteration | temperature | (1, "E52", 0.0, 1) | (2, "T2", 0.0, 1)
1	0.3909216789189978	0.2692382466779545	0.7307617533220514
2	0.12362028921210629	0.18655410872008654	0.8134458912799142
3	0.03909216789189979	0.16558347633586792	0.8344165236641291
4	0.012362028921210627	0.1649540168489715	0.835045983151029
5	0.003909216789189979	0.1650365888583601	0.834963411141642
6	0.0012362028921210628	0.16501723765148524	0.8349827623485148
7	0.0003909216789189978	0.1650229210459819	0.834977078954021
8	0.0001236202892121063	0.16502166511954278	0.834978334880457
9	3.909216789189978e-5	0.16502206308556075	0.8349779369144398
10	1.2362028921210629e-5	0.16502197861782586	0.8349780213821753
11	3.909216789189979e-6	0.16502200796965652	0.8349779920303412
12	1.2362028921210628e-6	0.1650220020499658	0.834977997950034
13	3.909216789189978e-7	0.16502200435734055	0.8349779956426601
14	1.236202892121063e-7	0.16502200392283434	0.8349779960771653
15	3.909216789189978e-8	0.16502200411908294	0.8349779958809155
16	1.2362028921210628e-8	0.1650220040856185	0.834977995914381
17	3.909216789189978e-9	0.16502200410403395	0.8349779958959674
18	1.236202892121063e-9	0.1650220041013507	0.8349779958986475
19	3.9092167891899785e-10	0.16502200410330323	0.8349779958966977
20	1.2362028921210629e-10	0.16502200410308987	0.8349779958969137
21	3.909216789189978e-11	0.1650220041033259	0.8349779958966776
22	1.236202892121063e-11	0.16502200410331136	0.8349779958966908
23	3.9092167891899776e-12	0.16502200410334197	0.8349779958966634
24	1.2362028921210628e-12	0.16502200410334222	0.834977995896659
25	3.909216789189978e-13	0.1650220041033437	0.8349779958966577
26	1.236202892121063e-13	0.16502200410334336	0.8349779958966573
27	3.9092167891899785e-14	0.1650220041033442	0.8349779958966571
28	1.236202892121063e-14	0.16502200410334386	0.8349779958966576
29	3.9092167891899785e-15	0.16502200410334375	0.8349779958966601
30	1.2362028921210629e-15	0.16502200410334333	0.8349779958966574
31	3.9092167891899786e-16	0.16502200410334375	0.8349779958966583
32	1.2362028921210628e-16	0.16502200410334367	0.834977995896657
33	3.909216789189978e-17	0.16502200410334386	0.8349779958966554
34	1.236202892121063e-17	0.1650220041033434	0.8349779958966596
35	3.909216789189979e-18	0.16502200410334342	0.8349779958966592
36	1.236202892121063e-18	0.1650220041033438	0.8349779958966592
37	3.9092167891899783e-19	0.1650220041033439	0.8349779958966571
38	1.2362028921210627e-19	0.16502200410334386	0.8349779958966553
39	3.909216789189978e-20	0.1650220041033439	0.8349779958966567
40	1.2362028921210629e-20	0.16502200410334333	0.8349779958966592
41	3.909216789189978e-21	0.16502200410334442	0.8349779958966584
42	1.2362028921210629e-21	0.16502200410334442	0.8349779958966564
43	3.9092167891899778e-22	0.16502200410334394	0.8349779958966588
44	1.2362028921210628e-22	0.16502200410334408	0.8349779958966566
45	3.9092167891899785e-23	0.16502200410334408	0.8349779958966554
46	1.2362028921210628e-23	0.16502200410334367	0.8349779958966592
47	3.909216789189978e-24	0.1650220041033446	0.8349779958966589
48	1.2362028921210628e-24	0.16502200410334403	0.8349779958966617
